gene_000,gene_001,gene_002,gene_003,gene_004,gene_005,gene_006,gene_007,gene_008,gene_009,gene_010,gene_011,gene_012,gene_013,gene_014,gene_015,gene_016,gene_017,gene_018,gene_019,gene_020,gene_021,gene_022,gene_023,gene_024,gene_025,gene_026,gene_027,gene_028,gene_029,gene_030,gene_031,gene_032,gene_033,gene_034,gene_035,gene_036,gene_037,gene_038,gene_039,gene_040,gene_041,gene_042,gene_043,gene_044,gene_045,gene_046,gene_047,label
-1.3036758574677685,-1.1623684393748992,0.5605592468242507,-0.6597952861826163,-0.32977805281885103,1.5652748776676142,-0.276039990121152,0.9230382154275999,-1.1802533220143359,-0.26830155270864053,-0.8811504210806462,-0.05184810950446589,0.7024987271787952,-1.5449118836861093,0.3413800663754747,0.19659584376743228,-0.3038182909883689,-2.143628984257409,-0.38163580711229683,-1.0482575981687896,-0.5840894305922026,-0.21554040853086895,1.8640807562256245,-0.33906505070692544,-0.9542709639422167,0.5605017588050936,0.6846868302654572,1.3349892980862876,1.3088663072638675,0.38911538960144754,1.17021351287995,-1.3968031775924081,-1.1579393121475032,-1.2374227902123032,-0.5151156439818182,-1.0954313907737983,1.2374203877224987,-0.7059862274807374,-1.3333166806116863,-1.3797694599126786,0.47965782841231597,0.7922462401536768,1.355913852645151,3.238766413056299,0.20265918379294054,-1.1764032034626082,-2.5064596246827007,0.0387123155031914,2
0.4544787339976524,-1.1062196255682375,0.8654828966053256,1.0672373652663092,-1.488803609218978,-1.4221546596648509,-0.3890598327287207,0.05728525345661184,-0.1328220177383279,-0.4629365719714981,1.0135799644766932,0.7318937998577776,0.18810226047741932,1.8100956030122377,1.194452527420859,-0.8350090655867657,0.42481749174347516,-0.5821985457157639,0.5824689398387011,0.0666487194301364,-0.1939143603291103,-0.5710616703937976,0.9308622565917383,-0.7108781047269412,-1.1538720247600593,-0.7432179900345923,0.3717728358245822,0.2628270090370117,1.0907635184463191,0.817918682475437,1.8049157101508917,-0.28471705802678066,-0.6547201117941511,-0.9133000715619111,0.6808433998708794,1.3456821836622792,-0.23268792701428043,-0.4678084405055026,-1.224159594841081,0.652811459651495,1.6524399755119834,0.6212321782240413,-0.16388462997653386,0.2641933854273426,0.3199577925061571,0.1988144786915709,0.8117861245407183,-0.04922329007921458,0
0.8295190387070385,-0.23045894672612727,0.5220742313996843,1.0111386773946087,-1.328869827322636,-0.41985827310179347,-0.3114847015347519,-0.7469134176845863,0.05229924268611852,0.8539491817591026,-0.9832936945347694,0.2714941562980816,-2.2061410621953264,0.1424667504490934,0.47606780879509564,0.33440424970960153,0.18535037017854106,-0.2442378580446526,-0.5389485000248597,0.38479346162202366,1.0101853762694304,-0.3871546249989362,-1.1129082500128147,-1.6796226375515357,-1.0235154629457837,0.5319778596092725,0.11229050793319827,0.9672674966592965,-0.30662681715391593,0.39245379741451314,0.38466009518657096,0.004888853223453393,1.0269031692258084,-1.0014782729446456,-0.6737473260651676,0.0857866237137524,-1.2628100409323109,0.9783099680088767,-0.6242898393649883,0.5217600704224364,0.5267666947878172,0.5369112641928874,1.2130364165572527,-0.22510515161488354,-0.7526910456178891,-0.23671568371632307,-1.5290175512329314,-1.9951281476862672,1
-1.0995847964265097,-1.1858167887676918,0.8015086579801838,-1.7434701620752258,-0.6534605753258487,0.7089644448541298,-0.6454442842888093,0.8241986338552166,-0.9963469989172912,-0.29411970699943524,-1.0057367598936024,-0.2678471916835823,0.4873205227773078,-1.479923048877681,0.6663567331807767,0.37249888051191327,-0.3993632507338523,-1.3423115541054238,0.7844051636697431,-0.5599756689321809,0.1251970849376021,-0.24188250760163937,1.2404869566186725,-0.6749207531334006,-1.3345765522526865,0.1545375013780912,0.33699997894596523,1.3770872957336933,0.567173898814179,0.6719356565564965,1.7220973265248936,-1.2446399619205568,-0.868272183382397,-0.734626169115095,-0.3240190475356314,-1.8835306883515754,0.6113578572198626,-0.13051016287274003,-1.7856994697733717,-0.9491338937144366,-0.19567402239003084,1.3057917028986408,2.4335133864625877,2.825481399001292,0.541618451519672,-1.8330108080618204,-2.5367679618241756,0.16488884029059037,2
-1.697946169853803,-0.7472080586807512,1.0988280124852345,-1.3172942071603164,-0.6712747454692072,1.381635226694541,0.20762668091344127,0.3096845590781205,-0.8464550372024473,0.432017039916958,-1.5281377567733248,-0.7874072982966036,0.6920458251961021,-1.9095263676917424,0.718834094259633,0.3223165042695712,-1.2153866765715393,-1.2656642133731708,-0.13000910286060813,-0.08343618313436879,0.013020573601782076,-0.2009632035623396,1.7911749551025014,0.027668641344903516,-0.8666627152441937,-0.4106834261283667,0.408308737946653,0.997179757154397,0.9174578849704708,-0.1414359932401617,1.619515642859634,-1.4710726708304314,-1.0886736603409304,-0.6767388936366852,-0.30523422056890503,-1.5915780280438228,1.1430635439717767,-0.37645104464818324,-1.4595686086128308,-0.9214593745200312,0.09663077050518054,1.0030242705843564,1.810022570184133,2.7697890532316563,0.8913343572071657,-1.3537432384112158,-2.976519396556631,0.8315394105979987,2
0.07932368810212498,-0.5572015030869515,-1.2899901132768727,-0.24946027808496557,0.9658021983434094,0.09057522308755467,-0.5483206517113351,-0.8328073529590445,-1.4911053633542268,-1.0093498760100883,0.19093630527489025,2.4863696572609446,0.1904606378258568,0.8646757042990805,-0.5489967235817845,-0.9696038979780282,-1.5708518241598983,-0.6676893184936974,1.991807350123181,-0.1746479246897703,0.7775287469046097,-0.3191665141951945,0.5452637686505416,0.5904916744868405,-0.04484780533116034,-0.3449290628881078,-0.5926990553064613,0.8704537943731407,-0.5683105768410902,-1.8177926909766653,-1.2840845635867253,-0.1432601654552599,1.4592719278780761,0.1314358941836459,-0.7156166017153135,-0.27965427915969443,1.4747251341407586,0.03643095770446822,-1.3085877504709356,1.3809841228727362,0.5240858528075975,1.2858998035832228,-0.2776561366484784,-0.9319362680104823,-1.2458864813495145,2.484838731170675,1.8707317303370252,-0.04382311384089546,3
0.24629230421643356,-0.7541125527202187,0.9692310162433111,1.378668469389032,-2.133498210176886,-1.4545721223927048,-0.039845706651907675,-0.039461989930936026,0.5076298965995674,-1.0136381001758352,0.7307271701352467,0.887718963783378,-0.01998582744329945,1.4604599855669944,-0.32061270946462067,-1.1486392293041514,0.09490506719599284,-1.7710072051641497,0.5411768457781911,-0.37023055153232703,-0.2552489926268512,-0.2913914823228491,1.1367701107572845,-0.515314284163706,-0.44826191158784234,0.015077217016242705,0.19072359991313204,0.046742854991571325,0.6082247473419666,0.35328336250210257,2.3682672426187774,-0.41119139351296946,-0.26666045224018886,-1.176050068162102,0.611749794799602,1.0552307876937868,-0.5395092810913208,-1.3873737587165689,-0.5844690533451079,0.5277594540484087,0.385456072626877,0.5094916403820287,-0.2707031072164384,-0.5660969228134533,-0.40713773232543593,-0.10432165793433071,1.382841381300305,0.32250099279643607,0
0.5732781139158607,-1.4390404279346762,0.3586136394617731,1.0972995172441624,-1.93063917282643,-1.1101209202598739,0.062155556342327126,-0.21889228808446276,0.038540522212499415,-0.5808253413938562,1.1618508735433932,0.21083673739182884,-0.7205132968080834,1.4778520961460604,0.8832131248937234,-1.2165105197129062,-0.2821916082084711,-0.9242204134764785,1.2042436805299577,0.5792321718657572,-0.004158213309752717,-0.8110303882089346,0.9099456211193284,-0.15052152998407312,-0.5330704685229469,-0.7074073174933152,1.249373663355499,0.9902530050893241,0.8103496508403883,0.10852336377468808,2.440904364374509,-0.18254577306034994,-0.3573517606001188,-0.37638988478255575,0.8383593225769427,1.3879772754274091,0.10896974152539846,-0.7208794841617909,-1.4487451110912037,0.6798601649183961,0.5485869856062484,0.09520993313118786,-0.07687389053340599,0.8373096923767159,0.5924130192441923,0.308013292628569,1.3441475702816197,0.2278141619853212,0
0.7498926099861176,-0.3151359101728025,0.42806635526457815,0.6524233007870863,-1.913084060747729,-0.33759020549311025,-0.4982780016426785,-0.009731439917717966,0.03783241375300955,1.498947214916409,-0.7787555572628642,0.9837526869279501,-1.7538896662942465,-0.7137345490716752,0.10988490794258035,0.3250879415308985,0.27361614116975375,0.9722748702915623,-0.21178244127180534,-1.0876994216433944,0.8150362581338593,0.1571911601833583,-0.9049580147242096,-0.7742443189936472,-0.9058326635861004,0.20139487926456118,-0.23686885350475595,0.8110970707303934,-0.2945046343087272,0.609105580138487,1.010583271587066,-0.3556265695061486,0.0213031799561072,-0.7736132500204655,-0.28702292838138815,-0.4524670298846205,-1.398102583416219,0.5754821660250464,-0.6457875496964375,-0.20732901057619343,0.5897551509121128,0.3058337729847224,0.7508216451152094,-0.0028640765111806743,-0.8220984624262049,-0.2481526042592933,-1.184112504987268,-1.8538403018800877,1
-0.061915494067790955,-0.5840667341459875,0.29930787999181835,0.642109273149985,-1.4983196192544588,0.1052952237676742,-1.4058647058788236,-0.5003009921925536,0.2713611194045669,1.100218043522296,-0.9987633948197066,0.7047661835614636,-1.9958908877429398,-0.44907673174383883,0.6623729143945822,1.2293076677799102,0.5936478510288032,1.4601183101224897,-0.3362733053038189,0.15144006668081111,0.8253213538784318,-0.1454340857654644,-1.1477702579129299,-0.02068842622484346,-0.6215023348059352,0.24961815857075179,0.4815749906671155,0.5638439660882487,-0.5986652103519574,0.47655016703895314,0.6364703496872403,-0.21184496964110627,0.4616700652102638,-0.5441218467547491,-0.21431578246241956,-1.0596763204452244,-0.962539211575703,0.14326568384497662,-0.9742070376485178,-0.007949816622851422,0.510140010065968,0.20380401842964582,0.9562462591565772,-0.568246792739241,-0.5657286241145494,-0.2844241581329493,-1.7036399785767986,-1.3495099727965536,1
